Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-11 11:43:03;2025-02-11 12:05:25;2025-02-11 12:25:18;SERVIMED;RJ;1;12106;12106;12106;0,09857100627787874;1193,300602;;
