Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-09 12:30:05;2025-01-09 12:30:05;2025-01-09 12:41:18;SERVIMED;PR;1;7983;7983;7983;0,08429084166353501;672,893789;;
