Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-03 15:08:44;2025-01-03 15:19:54;2025-01-03 15:31:09;SERVIMED;MS;1;11004;11004;11004;0,06132186741185024;674,785829;;
