Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-04 13:39:01;2025-02-04 14:02:53;2025-02-04 14:14:06;SERVIMED;DF;1;12062;12062;12062;0,055764082822085885;672,626367;;
