Python;SERVIMED;'7891721202506;BICONCOR 2,5/6,25 MG 30 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;100;84,58;0,03;12,81;86,37
Python;SERVIMED;'7891106003230;GINO CANESTEN CREM VAG 20 GR+3 APLIC R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;40;71,8;0,0;10,46;74,84
Python;SERVIMED;'7897337702089;MAXALT 10 MG 2 CP R;2024-12-13 09:11:28;RJ;SERVIMED;1;202;180;28,27;0,01;4,37;29,46
Python;SERVIMED;'7896255766449;BETASERC 16 MG 30 CP R;2024-12-13 09:11:28;RJ;SERVIMED;1;111;112;38,15;0,03;5,39;38,57
Python;SERVIMED;'7896070600126;AMPLICTIL 100 MG 20 CP *R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;120;11,1;0,05;1,6500000000000001;11,100000000000001
Python;SERVIMED;'7896676400489;CODEIN 3 MG SOL OR 120 ML *R;2024-12-13 09:11:28;RJ;SERVIMED;1;122;18;57,620000000000005;0,07;8,370000000000001;56,42
Python;SERVIMED;'7897460401668;TRANSAMIN 250 MG 12 CP T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;120;68,34;0,06;9,36;66,96000000000001
Python;SERVIMED;'7897460401347;GABALLON 20 CP T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;120;38,39;0,06;5,26;37,62
Python;SERVIMED;'7897595602589;ATENOLOL 50 MG 30 CP G;2024-12-13 09:11:28;RJ;SERVIMED;1;6051;180;20,080000000000002;0,858;0,37;2,93
Python;SERVIMED;'7896422505062;FLUCONAZOL 150 MG 1 CAPS G;2024-12-13 09:11:28;RJ;SERVIMED;1;625;77;21,79;0,14120000000000002;2,42;19,200000000000003
Python;SERVIMED;'7896637018012;ARTANE 2 MG 30 CP *T;2024-12-13 09:11:28;RJ;SERVIMED;1;86;160;11,91;0,042;1,79;12,02
Python;SERVIMED;'7896422506342;ATENOLOL 25 MG 30 CP G;2024-12-13 09:11:28;RJ;SERVIMED;0;0;77;5,33;0,0447;0,66;5,23
Python;SERVIMED;'7908236800544;LIPITOR 10 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;10;49;150,82;0,0;23,55;158,78
Python;SERVIMED;'7896206402167;NEXIUM 20 MG 14 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;35;72,33;0,0;11,3;76,14999999999999
Python;SERVIMED;'7896094903289;EPOCLER ABACAXI 60 FLACONETES 10 ML T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;12;203,53;0,03;28,76;205,76999999999998
Python;SERVIMED;'7896269900808;FLIXOTIDE SPRAY 250 MCG 60 DS R;2024-12-13 09:11:28;RJ;SERVIMED;1;140;100;118,91;0,03;18,01;121,43
Python;SERVIMED;'7908236801008;CITALOR 80 MG 30 CP R;2024-12-13 09:11:28;RJ;SERVIMED;1;23;60;231,08;0,0;36,08;243,26999999999998
Python;SERVIMED;'7896269901706;SERETIDE DISKUS 50/100 MCG 60 DS R;2024-12-13 09:11:28;RJ;SERVIMED;1;5;24;120,72;0,06;17,72;119,46000000000001
Python;SERVIMED;'7897595602572;ATENOLOL 25 MG 30 CP G;2024-12-13 09:11:28;RJ;SERVIMED;1;5064;180;17,14;0,883;0,26;2,06
Python;SERVIMED;'7897595601780;AMLOVASC 5 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;117;100;15,81;0,55;1,12;7,5
Python;SERVIMED;'7896658004148;NOVOCILIN 875 MG 14 CP RA;2024-12-13 09:11:28;RJ;SERVIMED;1;981;40;46,63;0,05;6,92;46,64
Python;SERVIMED;'7896094901612;GELOL AER 60ML T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;12;38,87;0,03;5,5;39,31
Python;SERVIMED;'7896206402914;SEROQUEL 100 MG 28 CP *R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;35;551,23;0,0;80,28;574,51
Python;SERVIMED;'7896269900044;AEROLIN 4 MG 20 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;50;8,09;0,06;1,19;8,01
Python;SERVIMED;'7896241293669;VASOPRIL 10 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;2712;48;29,990000000000002;0,05;4,45;29,99
Python;SERVIMED;'7896255766715;LUVOX 100 MG 30 CP *R;2024-12-13 09:11:28;RJ;SERVIMED;1;34;112;259,32;0,03;39,27;264,8
Python;SERVIMED;'7894916206419;MICROPIL 20 R21 21 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;140;48;30,71;0,0;4,8;32,33
Python;SERVIMED;'7896226109688;PASALIX 20 CP T;2024-12-13 09:11:28;RJ;SERVIMED;1;37;70;46,29;0,0;6,75;48,25
