Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-05 13:20:55;2025-02-05 13:20:55;2025-02-05 13:32:09;SERVIMED;RJ;1;12105;12105;12105;0,05567229029326725;673,913074;;
