Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-21 11:39:13;2025-01-21 11:58:21;2025-01-21 12:12:59;SERVIMED;MS;1;12104;12104;12104;0,07254290300727033;878,059298;;
