Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-29 11:24:27;2025-01-29 11:56:37;2025-01-29 12:18:03;SERVIMED;MS;1;8832;8832;8832;0,14563741757246376;1286,269672;;
