Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-22 12:10:18;2025-01-22 12:10:18;2025-01-22 12:28:53;SERVIMED;SP;1;11222;11222;11222;0,09932396426661914;1114,613527;;
