Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-14 11:09:45;2025-01-14 11:29:51;2025-01-14 11:46:34;SERVIMED;MS;1;12100;12100;12100;0,08288360247933883;1002,89159;;
