Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;NAZARIA;'4005900742407;SAB NIVEA BARRA HIDRAT PROT LEITE 125G;2025-09-19 17:25:40;MA;NAZARIA;1;39;72;4,01;0,0;0,0;4,01
Python;NAZARIA;'7896004812168;EXPEC XPE 120ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;60;41,12;0,0;0,0;41,12
Python;NAZARIA;'7898994541769;AGUA MINERAL FLORATTA GARRAFA 5L;2025-09-19 17:25:40;MA;NAZARIA;0;0;1;7,13;0,0;0,0;7,13
Python;NAZARIA;'3282770388619;ACTINE PROT SOLAR FPS30 40G;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;67,74;0,0;0,0;67,74
Python;NAZARIA;'7891800808124;ALGODAO QUADR 50UNID PIQUITUCHO;2025-09-19 17:25:40;MA;NAZARIA;1;1;12;10,41;0,05;0,0;9,89
Python;NAZARIA;'7899095262966;CAPTOPRILCAPOX 25MG 750CPR;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;26,67;0,0;0,0;26,67
Python;NAZARIA;'7896026171236;MALVATRIKIDS JUNIOR BLUE 250ML;2025-09-19 17:25:40;MA;NAZARIA;1;7;12;11,62;0,14;0,0;9,99
Python;NAZARIA;'7896082900269;SINUSTRAT VASOCONST 10ML;2025-09-19 17:25:40;MA;NAZARIA;1;11;48;15,14;0,05;0,0;14,38
Python;NAZARIA;'7501007454801;KOLESTON KIT 50 CASTANHO CLARO;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;16,97;0,0;0,0;16,97
Python;NAZARIA;'7896000713377;SHP NIELY GOLD ANTI-STRESS 300ML;2025-09-19 17:25:40;MA;NAZARIA;1;5;6;6,05;0,0;0,0;6,05
Python;NAZARIA;'7898301059642;G-TECH TIRAS REAGENTES LITE 25UND;2025-09-19 17:25:40;MA;NAZARIA;1;18;80;48,96;0,0;0,0;48,96
Python;NAZARIA;'7896046714369;PO DESC LIGHTNER PEROLA 50G;2025-09-19 17:25:40;MA;NAZARIA;0;0;24;11,94;0,0;0,0;11,94
Python;NAZARIA;'7891040111107;CURAT NEXCARE MICROP TRADICIONAL 10UN;2025-09-19 17:25:40;MA;NAZARIA;1;57;36;4,71;0,0;0,0;4,71
Python;NAZARIA;'7899026423909;CT NOTURNO GARNIER OLEO REPAR 3 OLEOS;2025-09-19 17:25:40;MA;NAZARIA;0;0;1;7,33;0,0;0,0;7,33
Python;NAZARIA;'3337875543248;MINERAL 89 VCY 50ML;2025-09-19 17:25:40;MA;NAZARIA;1;22;24;210,64;0,0;0,0;210,64
Python;NAZARIA;'7896181918431;PANTOPRAZOL 20MG 42CPR (A4H-G);2025-09-19 17:25:40;MA;NAZARIA;1;191;48;56,31;0,8649;0,0;7,61
Python;NAZARIA;'7898422751722;SAB DOVE LIQ FLOR CERE AMEN 250ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;5,25;0,0;0,0;5,25
Python;NAZARIA;'7891350033083;DES AER ADIDAS AP ADIPOWER MASC 150ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;10,06;0,0;0,0;10,06
Python;NAZARIA;'7896014687862;OXACILINA 500MG 100FA (G);2025-09-19 17:25:40;MA;NAZARIA;0;0;8;158,99;0,0;0,0;158,99
Python;NAZARIA;'5000456082990;QTERN 510MG 30CPR;2025-09-19 17:25:40;MA;NAZARIA;1;52;45;245,88;0,04;0,0;236,04
Python;NAZARIA;'7891142118073;CALMINEX ICE AER 60G;2025-09-19 17:25:40;MA;NAZARIA;0;0;15;42,92;0,035;0,0;41,42
Python;NAZARIA;'7897411603141;LOXONIN FLEX 100MG 7ADES;2025-09-19 17:25:40;MA;NAZARIA;0;0;16;98,16;0,06;0,0;92,27
Python;NAZARIA;'7892940000041;DES AER ADIDAS CONTROL MASC 150SC;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;11,72;0,0;0,0;11,72
Python;NAZARIA;'7896094200470;DIMINUT 21CPR;2025-09-19 17:25:40;MA;NAZARIA;1;28;60;39,51;0,03;0,0;38,32
Python;NAZARIA;'7891150102576;COND DOVE HIDRAT HIALU VIT 600ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;46,97;0,0;0,0;46,97
Python;NAZARIA;'7898133131233;PARACETAMOLTYLEMAX 200MGML GTS 200FR 10ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;200;0,74;0,0;0,0;0,74
Python;NAZARIA;'7896676441871;QUETIPIN SO 12,5MG/ML 60ML C1;2025-09-19 17:25:40;MA;NAZARIA;1;9;24;47,14;0,05;0,0;44,78
Python;NAZARIA;'7897076923639;DORZOLAMIDA+TIMOLOL 20+5MG/ML 5ML (RBY-G);2025-09-19 17:25:40;MA;NAZARIA;0;0;420;96,16;0,0;0,0;96,16
Python;NAZARIA;'7897595620323;DESOGESTREL 0,075MCG 56CPR (SDZ-G);2025-09-19 17:25:40;MA;NAZARIA;0;0;108;41,62;0,0;0,0;41,62
Python;NAZARIA;'7891137003421;VALDA FRIENDS PAST DISP 30X25GR;2025-09-19 17:25:40;MA;NAZARIA;1;687;8;162,9;0,04;0,0;156,38
Python;NAZARIA;'7896230303676;BICARB SODIO POTE 100G;2025-09-19 17:25:40;MA;NAZARIA;1;151;12;6,11;0,0;0,0;6,11
Python;NAZARIA;'7896094929319;DORIL 10CPR;2025-09-19 17:25:40;MA;NAZARIA;1;15;60;14,38;0,1;0,0;12,94
Python;NAZARIA;'7891000073100;MUCILON ARROZAVEIA 600G;2025-09-19 17:25:40;MA;NAZARIA;0;0;9;23,21;0,0;0,0;23,21
Python;NAZARIA;'7891317002497;CETOC+BETA+SULF+NEO POM 30GR (EUF-G)*;2025-09-19 17:25:40;MA;NAZARIA;1;596;80;23,66;0,55;0,0;10,65
Python;NAZARIA;'7896020161738;TENYS PE BARUEL JS SPORT BARCELONA 92G;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;13,69;0,0;0,0;13,69
Python;NAZARIA;'7898040329464;CALCITRAN MDK 30CPR;2025-09-19 17:25:40;MA;NAZARIA;1;749;54;58,83;0,24;0,0;44,71
Python;NAZARIA;'7891000397206;NINHO IDADE ESCOLAR LEITE EM PO 750G;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;52,23;0,0;0,0;52,23
Python;NAZARIA;'7894916508360;BRASART HCT 160+25MG 30CPR;2025-09-19 17:25:40;MA;NAZARIA;1;759;56;88,39;0,07;0,0;82,2
Python;NAZARIA;'7899026400825;ESM COL NAT VEU 8ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;72;5,01;0,0;0,0;5,01
Python;NAZARIA;'7898470680807;FENTANILA 50AMP IV 10ML  B1(G);2025-09-19 17:25:40;MA;NAZARIA;0;0;20;292,8;0,0;0,0;292,8
Python;NAZARIA;'7896044955283;AMPOLA PHYTO HIDRAT INTEN 315ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;27,3;0,0;0,0;27,3
Python;NAZARIA;'7891150095878;DOVE SER CORP PRO CREAM 380ML;2025-09-19 17:25:40;MA;NAZARIA;1;483;12;47,55;0,0;0,0;47,55
Python;NAZARIA;'7896512934529;SAB PHEBO AMAZONIA 90G;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;41,29;0,07;0,0;38,4
Python;NAZARIA;'7899706159272;CERAVE LOC HIDRAT 473ML;2025-09-19 17:25:40;MA;NAZARIA;1;169;12;119,0;0,0;0,0;119,0
Python;NAZARIA;'7908324405101;SERUM RECONSTRUT OX VITA GLOW 10ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;39,32;0,0;0,0;39,32
Python;NAZARIA;'7891134007798;DES SENADOR COUNTRY 150ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;8,22;0,0;0,0;8,22
Python;NAZARIA;'7896523227566;IBUPROFENO 100MGML FR 20ML;2025-09-19 17:25:40;MA;NAZARIA;1;632;200;17,83;0,0;0,0;17,83
Python;NAZARIA;'7894916514712;GAUDY 8MG 28CAP C1;2025-09-19 17:25:40;MA;NAZARIA;0;0;56;178,35;0,06;0,0;167,65
Python;NAZARIA;'7896226109558;CALDE MDK 1.000 UI 60CPR;2025-09-19 17:25:40;MA;NAZARIA;1;3;15;174,77;0,045;0,0;166,91
Python;NAZARIA;'7500435182454;FRALDA PAMPERS PANTS GRANDINHOS 20UN 11KG;2025-09-19 17:25:40;MA;NAZARIA;0;0;8;47,96;0,0;0,0;47,96
Python;NAZARIA;'7893595452995;MEGA DAY VISAO 60CPS;2025-09-19 17:25:40;MA;NAZARIA;0;0;48;24,78;0,0;0,0;24,78
Python;NAZARIA;'7896023771811;MELATONINA MARACUJA 60CPR;2025-09-19 17:25:40;MA;NAZARIA;0;0;24;50,76;0,0;0,0;50,76
Python;NAZARIA;'7897211100482;ABS SEMINA DIA E NOITE SEIOS 24UN;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;18,49;0,0;0,0;18,49
Python;NAZARIA;'7908615077734;PROT SOL EXPERTISE FLUIDO COR 2.0 40G;2025-09-19 17:25:40;MA;NAZARIA;1;16;10;63,04;0,0;0,0;63,04
Python;NAZARIA;'7899026468153;ESM COL AFRICA BL BANANA;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;3,44;0,0;0,0;3,44
Python;NAZARIA;'7896658051517;DESVENLAFAXINA 100MG 60CPR C1 (A4H-G);2025-09-19 17:25:40;MA;NAZARIA;0;0;36;142,13;0,5974;0,0;57,22
