Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-03 15:08:44;2025-01-03 15:08:44;2025-01-03 15:19:54;SERVIMED;GO;1;68;68;68;9,850752029411765;669,851138;;
