Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2024-12-30 15:35:49;2024-12-30 15:35:49;2024-12-30 15:47:29;SERVIMED;GO;1;68;68;68;10,303793676470589;700,65797;;
