Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-06 15:02:15;2025-01-06 15:02:15;2025-01-06 15:14:36;SERVIMED;PR;1;7678;7678;7678;0,0965175787965616;741,06197;;
