Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-18 12:02:49;2025-02-18 12:22:18;2025-02-18 12:53:35;SERVIMED;RJ;1;10976;10976;10976;0,17100939814139943;1876,999154;;
