Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2024-12-12 20:10:13;2024-12-12 20:21:34;2024-12-12 20:32:42;SERVIMED;DF;1;8590;8590;8590;0,07771924691501747;667,608331;;
