Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-12 17:36:12;2025-02-12 17:36:12;2025-02-12 17:50:58;SERVIMED;RJ;1;12105;12105;12105;0,07319138843453118;885,981757;;
