Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2024-12-14 20:30:08;2024-12-14 20:30:08;2024-12-14 20:41:12;SERVIMED;DF;1;8590;8590;8590;0,07733603352735739;664,316528;;
