Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7896007201358;PRESERVATIVO SKYN ELITE COM 3UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;2944;48;10,23289932147441;0,0;0,0;8,290000000000001
Python;SERVIMED;'7896007201396;PRES SKYN SELECTION COM 6 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;1434;24;19,367392189691838;0,0;0,0;15,69
Python;SERVIMED;'7896007201969;PRESERVATIVO BLOWTEX ZERO COM6 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;591;24;13,461375031868778;0,0;0,0;10,9
Python;SERVIMED;'7896222721068;PRESERVATIVO JONTEX SENSITIVELEVE 8 PAGUE 7 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;0;0;24;20,44134727061556;0,0;0,0;16,56
Python;SERVIMED;'7896007202096;PRESERVATIVO SKYN PG6 LV8;2024-12-13 21:02:52;GO;SERVIMED;1;1677;18;18,53477532920041;0,0;0,0;15,01
Python;SERVIMED;'7896007201709;PRESERVATIVO BLOWTEX MOR/CHOCCOM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;788;48;3,90243902439024;0,0;0,0;3,16
Python;SERVIMED;'7896007200306;PRESERVATIVO BLOWTEX MORANGO COM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;244;48;3,90243902439024;0,0;0,0;3,16
Python;SERVIMED;'7896007200375;PRESERVATIVO BLOWTEX RETARDANTE COM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;604;48;6,7999733682505195;0,0;0,0;5,51
Python;SERVIMED;'7896007200863;PRESERVATIVO SKYN ORIGINAL COM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;652;48;9,456181361090279;0,0;0,0;7,66
Python;SERVIMED;'7896007202324;PRESERVATIVO BLOWTEX TUTTI FRUTTI PG 6 LV 9;2024-12-13 21:02:52;GO;SERVIMED;0;0;240;7,46439679161892;0,0;0,0;6,05
Python;SERVIMED;'7896007201297;PRESERVATIVO SKYN TEXTURIZADOGRANDE COM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;426;48;10,23289932147441;0,0;0,0;8,290000000000001
Python;SERVIMED;'7896007200313;PRESERVATIVO BLOWTEX LUBRIFICADO COM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;551;48;3,65066876475216;0,0;0,0;2,96
Python;SERVIMED;'7896007202560;PRESERVATIVO BLOWTEX LUBRIFICADO LEVE 24 PAGUE 20;2024-12-13 21:02:52;GO;SERVIMED;1;75;6;25,99690282617111;0,0;0,0;21,06
Python;SERVIMED;'7896007200504;PRESERVATIVO BLOWTEX ELITE COM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;2293;48;1,1971768069329;0,0;0,0;0,97
Python;SERVIMED;'7896007202515;PRESERVATIVO BLOWTEX SABOR UVA VERDE COM 3 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;1;110;48;3,90243902439024;0,0;0,0;3,16
Python;SERVIMED;'7896007202546;PRESERVATIVO BLOWETEX ZERO COM 16 UNIDADES;2024-12-13 21:02:52;GO;SERVIMED;0;0;9;17,67119595060052;0,0;0,0;14,31
Python;SERVIMED;'7896007202713;PRESERVATIVO BLOWTEX SENSITIVE COM 6 UNIDADES;2024-12-13 21:02:53;GO;SERVIMED;1;82;24;16,87340301974448;0,0;0,0;13,67
Python;SERVIMED;'7896007202720;PRESERVATIVO BLOWTEX SENSITIVE COM 3 UNIDADES;2024-12-13 21:02:53;GO;SERVIMED;1;263;48;8,54105244349147;0,0;0,0;6,92
Python;SERVIMED;'7896007202607;PRESERVATIVO BLOWTEX MIX DE SABORES LEVE 12 PAGUE 10;2024-12-13 21:02:53;GO;SERVIMED;1;261;12;12,78100400051619;0,0;0,0;10,35
