Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-06 13:03:02;2025-02-06 13:03:02;2025-02-06 13:20:04;SERVIMED;DF;1;8219;8219;8219;0,12439405049276069;1022,394701;;
