Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2024-12-12 11:25:08;2024-12-12 11:43:16;2024-12-12 11:55:32;SERVIMED;SP;1;6244;6244;6244;0,11797951569506726;736,664096;;
