Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2024-12-13 20:30:05;2024-12-13 20:52:00;2024-12-13 21:02:56;SERVIMED;GO;1;68;68;68;9,656666117647058;656,653296;;
