Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-06 13:03:02;2025-02-06 13:35:05;2025-02-06 13:58:57;SERVIMED;GO;1;7738;7738;7738;0,18507787981390542;1432,132634;;
