Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-21 11:39:13;2025-01-21 11:39:13;2025-01-21 11:58:20;SERVIMED;DF;1;7667;7667;7667;0,14963812899439155;1147,275535;;
