Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-02 13:29:18;2025-01-02 13:29:18;2025-01-02 13:41:22;SERVIMED;PR;1;9859;9859;9859;0,07347223470940258;724,362762;;
