Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-18 11:25:33;2025-02-18 11:25:33;2025-02-18 11:40:38;SERVIMED;PR;1;12181;12181;12181;0,07430385222888104;905,095224;;
