Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-08 15:12:20;2025-01-08 15:26:15;2025-01-08 15:38:30;SERVIMED;MS;1;12092;12092;12092;0,0607641196658948;734,759735;;
