Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-29 11:54:10;2025-01-29 11:54:10;2025-01-29 12:16:38;SERVIMED;RJ;1;7782;7782;7782;0,17319699974299665;1347,819052;;
