Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-07 12:43:59;2025-01-07 12:55:07;2025-01-07 13:08:11;SERVIMED;MS;1;9948;9948;9948;0,07880363289103337;783,93854;;
