Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7897129304095;CREME FACIAL KLASSIS EMULGEL CLAREADOR 30G;2025-01-03 16:00:08;PR;SERVIMED;1;39;36;139,78711162255502;0,0;32,36;172,14999999999998
Python;SERVIMED;'7896006270300;OXCARB 6% SUS OR 100 ML+SER DOS *S;2025-01-03 16:00:08;PR;SERVIMED;0;0;30;57,08;0,02;8,94;60,11
Python;SERVIMED;'7896004734408;DROSPIRENONA+ETINILEST 3/0,03MG 21 CP G;2025-01-03 16:00:08;PR;SERVIMED;0;0;48;43,44;0,8116;0,0;7,49
Python;SERVIMED;'7891317477301;MONTELUCASTE SODIO 4 MG 30 CP MAST G;2025-01-03 16:00:08;PR;SERVIMED;1;1772;100;89,14;0,63;9,34;39,510000000000005
Python;SERVIMED;'7896006209881;FERISEPT SOL TOPICA 30 ML C/ APLIC T;2025-01-03 16:00:08;PR;SERVIMED;0;0;35;14,200000000000001;0,02;2,09;14,82
Python;SERVIMED;'7896004732640;BUPROPIONA CLOR 150 MG 30 CP *G;2025-01-03 16:00:08;PR;SERVIMED;0;0;56;98,04;0,7922;12,73;31,37
Python;SERVIMED;'7891058015770;NOVALGINA 1GR 100 CP EFERV R;2025-01-03 16:00:08;PR;SERVIMED;1;3;8;284,3;0,0;33,34;293,41999999999996
Python;SERVIMED;'7891106915342;YAZ 24 CP + 4 CP R;2025-01-03 16:00:08;PR;SERVIMED;1;119;100;82,89;0,04;0,0;72,79
Python;SERVIMED;'7896000717658;KIT SHAMPOO NIELY GOLD OLEO DE ARGAN 275ML + CONDICIONADOR 175ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;13,45944474686989;0,0;2,19;15,65
Python;SERVIMED;'7896222716262;PRESERVATIVO OLLA TRADICIONAL 6UN;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;13,099415204678358;0,0;0,0;11,53
Python;SERVIMED;'7896658020988;MOTORE 250 MG 60 CAPS T;2025-01-03 16:00:08;PR;SERVIMED;1;31;40;128,31;0,05;12,38;123,89
Python;SERVIMED;'7896224410687;ALGODAO APOLO DISCOS 70G;2025-01-03 16:00:08;PR;SERVIMED;1;2634;36;7,30966691710493;0,0;1,56;8,870000000000001
Python;SERVIMED;'7896000716675;TINTURA NIELY COR & TON 4.3 CASTANHO MEDIO DOURADO;2025-01-03 16:00:08;PR;SERVIMED;1;618;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7896026306126;STRIVERDI RESPIMAT 2,5MCG INAL 4M+RESP R;2025-01-03 16:00:08;PR;SERVIMED;1;36;70;154,29;0,1;20,78;147,81
Python;SERVIMED;'7896014140503;TINTURA L'OREAL IMEDIA EXCELLENCE CREME 5.3 CASTANHO CLARO DOURADO;2025-01-03 16:00:08;PR;SERVIMED;1;1175;12;19,2775974025974;0,0;4,82;24,1
Python;SERVIMED;'7896000706133;TINTURA NIELY COR & TON 6.66 LOURO ESCURO VERMELHO INTENSO;2025-01-03 16:00:08;PR;SERVIMED;0;0;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7896090700455;REMOVEDOR DE ESMALTES ZULU 90ML COM 24UN;2025-01-03 16:00:08;PR;SERVIMED;1;373;1;54,47330447330447;0,0;15,64;70,11
Python;SERVIMED;'7897595624635;AMOXIC+CLAV POT 500/125 MG 14 CP GA;2025-01-03 16:00:08;PR;SERVIMED;1;63;180;79,24;0,5770000000000001;12,33;42,99
Python;SERVIMED;'7896006272724;NASALIV SOL OR 60 ML R;2025-01-03 16:00:08;PR;SERVIMED;1;59;70;14,0;0,0;1,8;14,610000000000001
Python;SERVIMED;'7896004754123;MICROPIL 30 63 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;41;48;60,88;0,05;0,0;52,910000000000004
Python;SERVIMED;'7896382706677;PROZAC 20 MG 30 CAPS *R;2025-01-03 16:00:08;PR;SERVIMED;1;226;144;136,70000000000002;0,03;14,34;135,64
Python;SERVIMED;'7899420501791;PROMIM 10 MG/G CREM VAG 30 GR+20 APLIC S;2025-01-03 16:00:08;PR;SERVIMED;1;33;60;72,9;0,061000000000000006;8,34;70,96000000000001
Python;SERVIMED;'7891317477202;PIEMONTE 4 MG 30 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;76;100;54,94;0,06;6,6000000000000005;53,84
Python;SERVIMED;'7896000705983;TINTURA NIELY COR & TON 5.0 CASTANHO CLARO;2025-01-03 16:00:08;PR;SERVIMED;1;6089;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7891010560812;HASTES FLEXIVEIS COTONETES 150UN;2025-01-03 16:00:08;PR;SERVIMED;0;0;30;8,86968862175474;0,0;1,8900000000000001;10,760000000000002
Python;SERVIMED;'7896658018862;ESALERG 0,5 MG/ML XPE C/SER DS 100 ML S;2025-01-03 16:00:08;PR;SERVIMED;0;0;20;69,5;0,09;8,44;66,3
Python;SERVIMED;'7896512921789;SABONETE EM BARRA PHEBO LIMAO SICILIANO 100G 12UN;2025-01-03 16:00:08;PR;SERVIMED;1;116;6;47,52190580503833;0,0;7,32;54,84
Python;SERVIMED;'7896658021688;ADIPEPT 20 MG 28 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;186;50;41,480000000000004;0,05;4,8500000000000005;40,900000000000006
Python;SERVIMED;'7891317481629;SIBUTRAMINA CLOR 15 MG 30 CAPS *G;2025-01-03 16:00:08;PR;SERVIMED;1;11739;100;76,46000000000001;0,63;7,7700000000000005;33,65
Python;SERVIMED;'7896004733241;PREDNISOLONA 20 MG 10 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;61;84;17,080000000000002;0,6701;3,12;8,27
Python;SERVIMED;'7897572004443;NIMEGON MET 50/850 MG 56 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;52;40;244,02;0,03;10,07;226,6
Python;SERVIMED;'7898146824061;PARACETAMOL+CODEINA 500/30 MG 24 CP *G;2025-01-03 16:00:08;PR;SERVIMED;1;161;20;40,7;0,65;6,4;19,43
Python;SERVIMED;'7896676422269;AMYTRIL 25 MG 30 CP *R;2025-01-03 16:00:08;PR;SERVIMED;1;173;50;34,43;0,061000000000000006;4,09;33,67
Python;SERVIMED;'7896512922472;SABONETE LIQUIDO INFANTIL GRANADO BEBE LAVANDA REFIL 250ML;2025-01-03 16:00:08;PR;SERVIMED;1;866;12;13,242599008696871;0,0;2,35;15,59
Python;SERVIMED;'7891268400113;ENXAGUANTE BUCAL LISTERINE COOL MINT L500 P350MLP;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;18,47767616998386;0,0;3,41;21,89
Python;SERVIMED;'7897595611468;RISPERIDONA 3 MG 30 CP *G;2025-01-03 16:00:08;PR;SERVIMED;1;11;90;46,36;0,61;6,2700000000000005;22,81
Python;SERVIMED;'7894321823096;ATUM COQUEIRO EM PEDACOS AO OLEO 170G 24UN;2025-01-03 16:00:08;PR;SERVIMED;0;0;1;190,44129696104;0,0;37,27;227,71
Python;SERVIMED;'7891317102012;AZITROMICINA 600MG SUS OR+DIL 9ML GA;2025-01-03 16:00:08;PR;SERVIMED;1;271;30;50,47;0,613;8,25;26,12
Python;SERVIMED;'7896548197608;TRAVATAN 0,04MG/ML BAK FREE SOL OF 5ML R;2025-01-03 16:00:08;PR;SERVIMED;1;78;144;270,31;0,07;4,8500000000000005;234,82
Python;SERVIMED;'7891106913898;ANDROCUR 100 MG 20 CP R;2025-01-03 16:00:08;PR;SERVIMED;0;0;20;335,29;0,04;0,0;259,12
Python;SERVIMED;'7896094906594;TAMARINE 12 MG 20 CAPS T;2025-01-03 16:00:08;PR;SERVIMED;0;0;48;73,52;0,0;8,66;75,92
Python;SERVIMED;'7896261018303;CATAFLAM SPORT ICE 60GR FM;2025-01-03 16:00:08;PR;SERVIMED;1;65;48;32,09247648902821;0,0;4,8100000000000005;34,17
Python;SERVIMED;'7897595619303;MIRTAZAPINA OD 15 MG 28 CP *G;2025-01-03 16:00:08;PR;SERVIMED;0;0;72;114,94;0,791;11,59;33,57
Python;SERVIMED;'7791293025537;DESODORANTE REXONA MEN AEROSOL ANTITRANSPIRANTE ANTIBACTERIAL 150ML;2025-01-03 16:00:08;PR;SERVIMED;1;320;12;12,687165775401061;0,0;1,99;14,68
Python;SERVIMED;'7896658023354;MONTELAIR 5 MG 30 CP MAST S;2025-01-03 16:00:08;PR;SERVIMED;1;174;50;56,21;0,05;6,55;55,4
Python;SERVIMED;'7898587766876;CREME FACIAL L'OREAL REVITALIFT LASER X3 50ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;6;60,99837662337662;0,0;19,61;80,61
Python;SERVIMED;'7891350032406;DESODORANTE AEROSSOL MASCULINO BOZZANO SENSITIVE 90G;2025-01-03 16:00:08;PR;SERVIMED;1;11559;12;6,989957716701899;0,0;1,1;8,09
Python;SERVIMED;'7891317118228;VERSA 40MG INJ 6SER 0,4ML C/DISP SEG T;2025-01-03 16:00:08;PR;SERVIMED;1;91;25;361,13;0,06;37,14;347,68
Python;SERVIMED;'7896112413677;PRESSAT 2,5 MG 60 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;120;32;55,730000000000004;0,05;5,93;54,36
Python;SERVIMED;'7896422531788;AIXA 21 CP S;2025-01-03 16:00:08;PR;SERVIMED;0;0;77;48,27;0,05;7,33;49,28
Python;SERVIMED;'7891317487331;VERSA 60MG INJ 2SER 0,6ML C/DISP SEG T;2025-01-03 16:00:08;PR;SERVIMED;1;8;50;183,42000000000002;0,06;18,39;176,12
Python;SERVIMED;'7896261018754;RITALINA 10 MG 30 CP *R;2025-01-03 16:00:08;PR;SERVIMED;1;1246;55;41,18;0,04;4,61;40,77
Python;SERVIMED;'7891150037564;SHAMPOO SEDA CHA VERDE E CITRICOS 325ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;8,55614973262032;0,0;1,3900000000000001;9,950000000000001
Python;SERVIMED;'7898587774338;SHAMPOO ELSEVE OLEO EXTRAORDINARIO NUTRICAO 400ML;2025-01-03 16:00:08;PR;SERVIMED;1;2561;12;18,38474025974025;0,0;2,99;21,369999999999997
Python;SERVIMED;'7896658011412;ADINOS GEN 0,50+1MG/G GEL CREM 30 GR T;2025-01-03 16:00:08;PR;SERVIMED;1;44;28;40,34;0,05;4,44;39,5
Python;SERVIMED;'7896000706027;TINTURA NIELY COR & TON 7.0 LOURO MEDIO;2025-01-03 16:00:08;PR;SERVIMED;1;1019;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7896226103037;PERMEAR 300 MG 30 CP T;2025-01-03 16:00:08;PR;SERVIMED;1;41;30;182,21;0,07;18,400000000000002;173,42000000000002
Python;SERVIMED;'7896004737287;ORLISTATE 120 MG 84 CAPS G;2025-01-03 16:00:08;PR;SERVIMED;0;0;27;323,27;0,6992;38,9;127,85
Python;SERVIMED;'7896255767026;LIPIDIL 160 MG 30 CP R;2025-01-03 16:00:08;PR;SERVIMED;1;129;112;113,60000000000001;0,02;9,53;111,37
Python;SERVIMED;'7896658021428;SINTOCALMY 600 MG 30 CP T;2025-01-03 16:00:08;PR;SERVIMED;0;0;48;61,19;0,05;8,01;61,19
Python;SERVIMED;'7896226109435;VECASTEN 30 CP T;2025-01-03 16:00:08;PR;SERVIMED;1;75;25;106,44;0,07;11,370000000000001;101,93
Python;SERVIMED;'7896222718808;PRESERVATIVO OLLA ICE 6UN;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;17,08172871202396;0,0;0,0;15,030000000000001
Python;SERVIMED;'7896006212300;CEFALEXINA 250MG/5ML SUS OR 100ML RA;2025-01-03 16:00:08;PR;SERVIMED;0;0;35;44,76;0,54;7,32;26,16
Python;SERVIMED;'7891150026001;LOCAO HIDRATANTE DOVE BABY HIDRATACAO ENRIQUECIDA 200ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;14,908008658008649;0,0;3,46;18,37
Python;SERVIMED;'7891317477271;MONTELUCASTE SODIO 5 MG 30 CP MAST G;2025-01-03 16:00:08;PR;SERVIMED;1;2074;100;89,14;0,64;9,28;38,64
Python;SERVIMED;'7896222720221;PRESERVATIVO JONTEX COMFORT PLUS 6UN;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;18,798511430090368;0,0;0,0;16,54
Python;SERVIMED;'7896255762465;DEPAKOTE ER 250 MG 30 CP *R;2025-01-03 16:00:08;PR;SERVIMED;1;36;112;55,46;0,05;5,96;54,160000000000004
Python;SERVIMED;'7897595631770;ANLODIPINO BESILATO 5 MG 30 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;1850;100;27,45;0,86;0,75;4,27
Python;SERVIMED;'7891317478766;BETAISTINA DICLOR 16 MG 30 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;106;135;23,29;0,57;3,3000000000000003;12,46
Python;SERVIMED;'7899824400386;FLENUS 30 CP T;2025-01-03 16:00:08;PR;SERVIMED;0;0;40;90,07000000000001;0,06;8,76;86,21000000000001
Python;SERVIMED;'7899640810321;ASSERT 25 MG 30 CP *S;2025-01-03 16:00:08;PR;SERVIMED;1;61;135;51,68;0,07100000000000001;6,11;50,03
Python;SERVIMED;'7896181920687;LEVOFLOXACINO 500 MG 10 CP GA;2025-01-03 16:00:08;PR;SERVIMED;0;0;50;77,18;0,6;12,59;40,83
Python;SERVIMED;'7891268404036;MYLANTA PLUS MORANGO 240 ML T;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;43,01;0,04;5,55;43,32
Python;SERVIMED;'7897595611444;RISPERIDONA 2 MG 60 CP *G;2025-01-03 16:00:08;PR;SERVIMED;1;83;70;108,07000000000001;0,78;14,13;35,88
Python;SERVIMED;'7899706111621;CREME PARA PENTEAR ELSEVE OLEO EXTRAORDINARIO NUTRICAO INTENSA 250ML;2025-01-03 16:00:08;PR;SERVIMED;1;2882;12;11,255411255411248;0,0;3,2;14,46
Python;SERVIMED;'7891317485153;FILINAR G GEL 5MG/ML 120ML R;2025-01-03 16:00:08;PR;SERVIMED;1;61;30;22,19;0,061000000000000006;2,94;22,0
Python;SERVIMED;'7896212422517;TYLENOL STAR POWER 750 MG 20 CP R;2025-01-03 16:00:08;PR;SERVIMED;0;0;36;33,730000000000004;0,07;4,4;33,1
Python;SERVIMED;'4005900207296;BRONZEADOR NIVEA SUN INTENSE & BRONZE FPS 6 125ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;25,360962566844908;0,0;6,12;31,48
Python;SERVIMED;'7896222717177;PRESERVATIVO OLLA MENTA 3UN;2025-01-03 16:00:08;PR;SERVIMED;0;0;48;6,77086656034024;0,0;0,0;5,96
Python;SERVIMED;'7896006207245;HIDRATANTE PARA PES VODOL PREVENT 120G;2025-01-03 16:00:08;PR;SERVIMED;0;0;50;16,20320855614973;0,0;3,19;19,39
Python;SERVIMED;'7891317124038;OLMESARTANA+HCTZ 40/25 MG 30 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;1152;60;51,33;0,47;6,09;30,98
Python;SERVIMED;'7896000705907;TINTURA NIELY COR & TON 4.66 BORDEAUX;2025-01-03 16:00:08;PR;SERVIMED;1;1496;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7896181922711;DESLORATADINA 5 MG 10 CP G;2025-01-03 16:00:08;PR;SERVIMED;0;0;30;47,92;0,6;5,53;23,060000000000002
Python;SERVIMED;'7896006222781;VITA JR SOL OR 120 ML C/ DOSADOR T;2025-01-03 16:00:08;PR;SERVIMED;0;0;35;10,842503793403159;0,0;1,97;12,81
Python;SERVIMED;'7896094905825;BENEGRIP MULTI SOL OR 240 ML R;2025-01-03 16:00:08;PR;SERVIMED;1;419;12;30,79;0,07;3,69;29,89
Python;SERVIMED;'7894916509305;BRASART BCC 160/5 MG 30 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;1;56;85,81;0,0;7,86;86,36
Python;SERVIMED;'7898587774352;CONDICIONADOR ELSEVE OLEO EXTRAORDINARIO NUTRICAO 200ML;2025-01-03 16:00:08;PR;SERVIMED;1;5745;12;11,33658008658008;0,0;3,23;14,57
Python;SERVIMED;'7896224410816;HASTES FLEXIVEIS APOLO APONETE 75UN;2025-01-03 16:00:08;PR;SERVIMED;1;4986;60;1,53600209969996;0,0;0,33;1,87
Python;SERVIMED;'7896222717788;PRESERVATIVO OLLA TRADICIONAL LV8 PG6;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;13,099415204678358;0,0;0,0;11,53
Python;SERVIMED;'7506339325263;ABSORVENTE ALWAYS NOITE G SECACOM ABAS 32 UNIDADES;2025-01-03 16:00:08;PR;SERVIMED;0;0;6;24,11231850860957;0,0;5,53;29,64
Python;SERVIMED;'7896094928077;BUCLINA 25 MG 30 CP R;2025-01-03 16:00:08;PR;SERVIMED;1;815;120;15,94;0,0;1,95;16,53
Python;SERVIMED;'7896006229803;DIGESTINA 10 MG 20 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;140;170;22,35;0,02;2,46;22,5
Python;SERVIMED;'7896112411529;ABLOK PLUS 25/12,5 MG COM 60 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;343;32;37,64;0,05;3,99;36,7
Python;SERVIMED;'7896004753621;BALSAMO BENGUE POM 60 GR T;2025-01-03 16:00:08;PR;SERVIMED;0;0;56;49,77;0,04;5,46;49,17
Python;SERVIMED;'4005808838899;PROTETOR SOLAR NIVEA KIDS SWIM & PLAY FPS 60 125ML;2025-01-03 16:00:08;PR;SERVIMED;1;28;12;56,09625668449197;0,0;13,52;69,62
Python;SERVIMED;'7896006225744;CLINDAMICINA 300 MG 16 CAPS GA;2025-01-03 16:00:08;PR;SERVIMED;0;0;198;90,79;0,82;12,91;27,86
Python;SERVIMED;'7896006200987;NAXOTEC 500 MG 24 CP S;2025-01-03 16:00:08;PR;SERVIMED;0;0;198;31,400000000000002;0,0;3,64;32,36
Python;SERVIMED;'7896000716712;TINTURA NIELY COR & TON 6.1 LOURO ESCURO ACINZENTADO;2025-01-03 16:00:08;PR;SERVIMED;1;3;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7896094207776;STANGLIT 45MG 30 CP R;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;171,48;0,0;17,17;174,04000000000002
Python;SERVIMED;'7896004743233;DESLORATADINA 5 MG 30 CP G;2025-01-03 16:00:08;PR;SERVIMED;0;0;84;63,49;0,7601;9,19;23,119999999999997
Python;SERVIMED;'7506339325256;ABSORVENTE EXTERNO ALWAYS PROTECAO TOTAL ACTIVE COBERTURA SECA C ABAS LV32 PG26;2025-01-03 16:00:08;PR;SERVIMED;0;0;9;15,44369312964354;0,0;3,54;18,98
Python;SERVIMED;'7896181924098;ACEBROFILINA 25 MG XPE INF 120ML G;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;21,48;0,6;3,61;11,47
Python;SERVIMED;'7891058003579;PURAN T4 62,5 MCG 30 CP R;2025-01-03 16:00:08;PR;SERVIMED;0;0;120;13,950000000000001;0,05;1,54;13,66
Python;SERVIMED;'7896422516853;LOSARTANA POTAS 100 MG 30 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;1164;49;35,83;0,0858;3,04;33,0
Python;SERVIMED;'7892953000168;CABERTRIX 0,5 MG 2 CP S;2025-01-03 16:00:08;PR;SERVIMED;0;0;400;72,69;0,04;8,25;72,09
Python;SERVIMED;'7896004737591;CICLOBENZAPRINA CLOR 5 MG 15 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;395;60;15,34;0,7337;2,93;6,67
Python;SERVIMED;'7896094914414;ESTOMAZIL SEM SABOR 50 ENV T;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;129,16;0,0;16,25;134,41
Python;SERVIMED;'7896108560439;PROTETOR SOLAR FACIAL CENOURA & BRONZE FPS 30 50G;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;23,52941176470588;0,0;5,67;29,200000000000003
Python;SERVIMED;'7896000712738;TINTURA NIELY COR & TON 5.74 MARROM ACOBREADO;2025-01-03 16:00:08;PR;SERVIMED;0;0;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7896006237167;FENOBARBITAL GTS 20 ML *G;2025-01-03 16:00:08;PR;SERVIMED;0;0;90;6,3100000000000005;0,17;0,64;5,43
Python;SERVIMED;'7896094208674;IUMI 3 MG 72 CP S;2025-01-03 16:00:08;PR;SERVIMED;0;0;42;133,08;0,0;0,0;121,74000000000001
Python;SERVIMED;'7897595624642;AMOXIC+CLAV POT 500/125 MG 21 CP GA;2025-01-03 16:00:08;PR;SERVIMED;0;0;180;118,60000000000001;0,5770000000000001;16,31;62,2
Python;SERVIMED;'7896000706171;TINTURA NIELY COR & TON 8.3 LOURO CLARO DOURADO;2025-01-03 16:00:08;PR;SERVIMED;0;0;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7791293022635;DESODORANTE REXONA MEN AEROSOL ANTITRANSPIRANTE INVISIBLE 150ML;2025-01-03 16:00:08;PR;SERVIMED;1;952;12;12,687165775401061;0,0;1,99;14,68
Python;SERVIMED;'7896036094969;MOLHO DE TOMATE POMAROLA TRADICIONAL LATA 340G 24UN;2025-01-03 16:00:08;PR;SERVIMED;0;0;1;89,57032832147615;0,0;19,89;109,46000000000001
Python;SERVIMED;'3337872413025;HIDRATANTE FACIAL LA ROCHE POSAY EFFACLAR MAT 40ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;90;163,410419989367;0,0;52,53;215,94
Python;SERVIMED;'7896006248316;HISTADIN D 12 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;124;198;44,67;0,0;4,76;45,62
Python;SERVIMED;'7896658033056;FLAGASS 125 MG 10 CAPS GEL T;2025-01-03 16:00:08;PR;SERVIMED;1;35;60;23,02;0,09;2,94;22,1
Python;SERVIMED;'7896206403652;CRESTOR 5 MG 60 CP R;2025-01-03 16:00:08;PR;SERVIMED;0;0;35;155,42000000000002;0,0;13,85;156,03
Python;SERVIMED;'7891058002664;HIDROCLOROTIAZIDA 50 MG 20 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;2818;200;3,59;0,26;0,6;3,0300000000000002
Python;SERVIMED;'7896226103020;PERMEAR 300 MG 20 CP T;2025-01-03 16:00:08;PR;SERVIMED;0;0;30;131,96;0,07;18,36;130,63
Python;SERVIMED;'7898430192906;DPREV 7.000 UI 8 CP T;2025-01-03 16:00:08;PR;SERVIMED;1;46;50;20,16;0,08;2,24;19,21
Python;SERVIMED;'7896422507066;DIPIRONA SODICA 500 MG 240 CP G;2025-01-03 16:00:08;PR;SERVIMED;1;456;12;180,20000000000002;0,53;26,28;103,76
Python;SERVIMED;'7896637025553;ALOIS 10 MG 120 CP *S;2025-01-03 16:00:08;PR;SERVIMED;1;48;60;219,64000000000001;0,11;0,0;178,82
Python;SERVIMED;'7506339394535;ABSORVENTE ALWAYS NOITE G SECA COM ABAS 8 UNIDADES;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;7,17513317016435;0,0;1,6500000000000001;8,83
Python;SERVIMED;'7891317023898;GAZIA 40 MG 28 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;88;60;37,45;0,07100000000000001;4,55;36,38
Python;SERVIMED;'7896094206113;PLENANCE 10MG 30 CP S;2025-01-03 16:00:08;PR;SERVIMED;0;0;20;67,64;0,0;7,18;69,06
Python;SERVIMED;'7896015528843;RELVAR ELLIPTA 200/25 MCG 30 DS S;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;261,5;0,08;27,92;248,0
Python;SERVIMED;'7898587760621;TINTURA GARNIER NUTRISSE CREME 61 LOURO CINZA ESCURO;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;14,16297117516629;0,0;3,54;17,7
Python;SERVIMED;'7896658021732;ADIPEPT 40 MG 28 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;181;50;41,54;0,05;4,79;40,89
Python;SERVIMED;'7896382700224;INS HUMULIN 70N/30R HUM 1FA 10ML T;2025-01-03 16:00:08;PR;SERVIMED;0;0;80;63,07;0,02;9,88;66,42
Python;SERVIMED;'7898919412266;HIDRATANTE CORPORAL PAIXAO IRRESISTIVEL 400ML;2025-01-03 16:00:08;PR;SERVIMED;1;4056;12;9,21266233766234;0,0;1,81;11,020000000000001
Python;SERVIMED;'7899824400546;PAZINE 30 CP 315 MG T;2025-01-03 16:00:08;PR;SERVIMED;1;3;40;61,22;0,06;6,98;59,620000000000005
Python;SERVIMED;'7896676432961;TEROLAC 0,5% SOL OFT 5 ML S;2025-01-03 16:00:08;PR;SERVIMED;0;0;50;41,97;0,05;5,05;41,519999999999996
Python;SERVIMED;'7896000705921;TINTURA NIELY COR & TON 6.7 CHOCOLATE;2025-01-03 16:00:08;PR;SERVIMED;0;0;6;9,104437229437229;0,0;2,2800000000000002;11,379999999999999
Python;SERVIMED;'7896006291732;GELO-BIO POM 20 GR T;2025-01-03 16:00:08;PR;SERVIMED;1;53;80;16,19;0,0;1,86;16,67
Python;SERVIMED;'78933354;DESODORANTE ROLL ON MASCULINO DOVE INVISIBLE DRY 50ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;7,5;0,0;1,18;8,68
Python;SERVIMED;'7896261018563;CATAFLAM SPORT ICE 120GR FM;2025-01-03 16:00:08;PR;SERVIMED;0;0;24;47,139498432601876;0,0;7,0600000000000005;50,18
Python;SERVIMED;'7896422517263;PANTOPRAZOL 20 MG 42 CP G;2025-01-03 16:00:08;PR;SERVIMED;0;0;49;45,37;0,04;2,93;42,77
Python;SERVIMED;'7896000717511;SHAMPOO NIELY GOLD OLEO DE ARGAN POS QUIMICA 275ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;12;6,939935064935059;0,0;1,1300000000000001;8,07
Python;SERVIMED;'7898949409458;LAKESIA SOL ANTIMICOTICA C/ IODO 30ML T;2025-01-03 16:00:08;PR;SERVIMED;0;0;10;33,78699788583509;0,0;5,0600000000000005;35,97
Python;SERVIMED;'4260747720722;LOSEC MUPS 10 MG 28 CP R;2025-01-03 16:00:08;PR;SERVIMED;1;118;108;219,6;0,02;23,330000000000002;220,20000000000002
Python;SERVIMED;'7897595630803;TRILAX 30 CP S;2025-01-03 16:00:08;PR;SERVIMED;1;84;100;24,42;0,48;2,5300000000000002;14,150000000000002
Python;SERVIMED;'7896212479924;TYLENOL GTS 15 ML R;2025-01-03 16:00:08;PR;SERVIMED;0;0;40;36,09;0,07;4,54;35,24
Python;SERVIMED;'7896004745626;ORLISTATE 120 MG 42 CAPS G;2025-01-03 16:00:08;PR;SERVIMED;0;0;27;161,64000000000001;0,6565000000000001;21,16;71,95
Python;SERVIMED;'7897595620552;AZITROMICINA 500 MG 5 CP GA;2025-01-03 16:00:08;PR;SERVIMED;1;423;100;33,18;0,74;5,88;13,77
Python;SERVIMED;'5413787008797;VIMPAT 100 MG 28 CP *R;2025-01-03 16:00:08;PR;SERVIMED;0;0;108;276,29;0,0;15,75;268,5
Python;SERVIMED;'8429420143104;HIDRATANTE PARA PES ISDIN UREADIN PODOS 75ML;2025-01-03 16:00:08;PR;SERVIMED;0;0;33;51,41384778012684;0,0;11,91;63,32000000000001
Python;SERVIMED;'7891350034622;DESODORANTE AEROSSOL FEMININO MONANGE FLOR DE LAVANDA 90G;2025-01-03 16:00:08;PR;SERVIMED;1;37429;12;6,989957716701899;0,0;1,1;8,09
Python;SERVIMED;'7896006259305;HYTOS PLUS GTS 15 ML S;2025-01-03 16:00:08;PR;SERVIMED;1;70;90;27,330000000000002;0,0;3,56;28,56
