Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-01-10 12:01:20;2025-01-10 12:01:20;2025-01-10 12:12:34;SERVIMED;PR;1;11133;11133;11133;0,06052509099074822;673,825838;;
