Início do processo;Início da coleta;Fim da coleta;Concorrente;UF;Tentativas;Esperado;Coletado;Distinto;Tempo de coleta entre EAN;Tempo total de coleta;Tipo de erro;Mensagem de erro
2025-02-04 13:39:01;2025-02-04 13:39:01;2025-02-04 13:50:52;SERVIMED;GO;1;12061;12061;12061;0,05892688723986402;710,717187;;
