Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;NAZARIA;'7322541589244;ABS TENA LADY DISCREET EXTRA 20UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;38,85;0,05;0,0;36,91
Python;NAZARIA;'7891024183182;FITA DEN COLGATE TOTAL ENCERADA 25M;2025-09-19 17:48:21;PA;NAZARIA;1;87;24;19,43;0,0;0,0;19,43
Python;NAZARIA;'7894916510417;OLMY HCT 20+12,5MG+30CPR;2025-09-19 17:48:21;PA;NAZARIA;1;57;56;46,73;0,23;0,0;35,98
Python;NAZARIA;'7898920067097;COND HAIR II 240ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;44,58;0,0;0,0;44,58
Python;NAZARIA;'8902220116115;LOREDON 100MG 30CPR C1;2025-09-19 17:48:21;PA;NAZARIA;0;0;192;55,41;0,17;0,0;45,99
Python;NAZARIA;'7896007552047;FRALDA HUG NAT CARE G 28UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;6;58,39;0,0;0,0;58,39
Python;NAZARIA;'7894916518659;LEFOR 5MG 20CPR;2025-09-19 17:48:21;PA;NAZARIA;0;0;60;59,65;0,0;0,0;59,65
Python;NAZARIA;'7898244720531;CALCITRAN TRIFLEX 60CPR;2025-09-19 17:48:21;PA;NAZARIA;1;67;36;125,11;0,12;0,0;110,1
Python;NAZARIA;'7898182807011;LUVA LATEX SOFT AID G 100UN;2025-09-19 17:48:21;PA;NAZARIA;1;65;20;22,49;0,0;0,0;22,49
Python;NAZARIA;'7896714214405;NAPROXENO SOD 550MG 10CPR      (G);2025-09-19 17:48:21;PA;NAZARIA;0;0;60;21,95;0,0;0,0;21,95
Python;NAZARIA;'7908348616538;MULTIVITALE VIT C TRIP ACAO EFERV 10CAP;2025-09-19 17:48:21;PA;NAZARIA;1;849;108;9,14;0,0;0,0;9,14
Python;NAZARIA;'7891000395981;NINHO INTEGRAL INST LEITE EM PO 575G;2025-09-19 17:48:21;PA;NAZARIA;1;4;12;34,34;0,0;0,0;34,34
Python;NAZARIA;'7898495604512;OMEPRAZOL 20MG 60CAP (G);2025-09-19 17:48:21;PA;NAZARIA;0;0;100;19,78;0,0;0,0;19,78
Python;NAZARIA;'7891025112709;APTAMIL PROFUTURA 2 800G;2025-09-19 17:48:21;PA;NAZARIA;1;607;12;103,76;0,0;0,0;103,76
Python;NAZARIA;'7897517919788;UNHAS RICCA CINZA URBAN;2025-09-19 17:48:21;PA;NAZARIA;0;0;6;7,34;0,0;0,0;7,34
Python;NAZARIA;'7898934650537;FRALDA GER MASTER CARE M 8UND;2025-09-19 17:48:21;PA;NAZARIA;0;0;10;8,66;0,0;0,0;8,66
Python;NAZARIA;'7891317005917;CARISOP CDIC+PAR+CAF 15CPR (EUF-G);2025-09-19 17:48:21;PA;NAZARIA;1;33;140;13,07;0,52;0,0;6,27
Python;NAZARIA;'7891000287699;NUTREN SENIOR PO CAFE CLEITE 740G;2025-09-19 17:48:21;PA;NAZARIA;1;70;6;167,18;0,0;0,0;167,18
Python;NAZARIA;'7898930771465;MASC HIDRAT FOOT OLEO DE COCO OCEANE;2025-09-19 17:48:21;PA;NAZARIA;0;0;20;9,05;0,0;0,0;9,05
Python;NAZARIA;'7896007551309;FRALDA HUG TRIPLA PROT P 46UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;9;42,64;0,0;0,0;42,64
Python;NAZARIA;'7898495604970;UREMAX 3 HIDR ALOE VERA 150G;2025-09-19 17:48:21;PA;NAZARIA;0;0;25;52,74;0,04;0,0;50,63
Python;NAZARIA;'7896676438079;CODEIN 60MG 12CPR A2;2025-09-19 17:48:21;PA;NAZARIA;0;0;50;33,85;0,04;0,0;32,5
Python;NAZARIA;'7896235353997;SAB LIQ MONANGE EXTRATO OLIVA 240ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;24;4,15;0,0;0,0;4,15
Python;NAZARIA;'7908324406382;COND MASCARA DE TRATAMENT OX HIDRATA 300G;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;19,78;0,0;0,0;19,78
Python;NAZARIA;'7898927564261;CARVEDILOL 6,25MG 30CPR (ZY-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;198;23,81;0,7073;0,0;6,97
Python;NAZARIA;'7896112411413;VASLIP 20MG 60CPR;2025-09-19 17:48:21;PA;NAZARIA;1;1;32;66,4;0,04;0,0;63,74
Python;NAZARIA;'7891000289570;NINHO ORGANICO 350G;2025-09-19 17:48:21;PA;NAZARIA;0;0;24;37,87;0,0;0,0;37,87
Python;NAZARIA;'7896026171397;FISIOGEL LOC CREMOSA 100ML;2025-09-19 17:48:21;PA;NAZARIA;1;354;48;42,35;0,08;0,0;38,96
Python;NAZARIA;'7898927564858;ZYPTAN 10MG 2CPR;2025-09-19 17:48:21;PA;NAZARIA;1;67;287;23,73;0,11;0,0;21,12
Python;NAZARIA;'7899706188630;ESM COL BL HOJE TO BASICA 8ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;72;4,78;0,0;0,0;4,78
Python;NAZARIA;'7896004710938;DICLOF DIETIL GEL 60GR (GM2-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;56;13,7;0,5141;0,0;6,66
Python;NAZARIA;'4005900942982;LABIAL NIVEA DISNEY OLAF 4,8G;2025-09-19 17:48:21;PA;NAZARIA;0;0;24;14,81;0,0;0,0;14,81
Python;NAZARIA;'7896083411764;IMUNOFLAN ZERO 200ML;2025-09-19 17:48:21;PA;NAZARIA;1;1;12;148,0;0,06;0,0;139,12
Python;NAZARIA;'7897534803831;ALCOOL GEL ASSEPTGEL CRIST 52G;2025-09-19 17:48:21;PA;NAZARIA;1;905;12;5,57;0,0;0,0;5,57
Python;NAZARIA;'7898031310297;NOSABABY CLOR SODIO 9,0% 30ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;72;3,33;0,0;0,0;3,33
Python;NAZARIA;'7896676437157;ARTROMOBIL 60CAP;2025-09-19 17:48:21;PA;NAZARIA;0;0;50;153,98;0,04;0,0;147,82
